ocr_text_similarity,income_discrepancy_ratio,marks_discrepancy,duplicate_cert_count,duplicate_bank_count,fuzzy_name_match_score,certificate_tamper_flag,is_fraud,risk_label
0.962,0.98,1.1,1,1,0.96,0,0,Normal
0.981,1.05,1.8,1,1,0.93,0,0,Normal
0.89,0.97,0.8,1,1,1.0,0,0,Normal
0.926,1.0,0.7,1,1,0.98,0,0,Normal
0.953,1.02,1.7,1,1,0.92,0,0,Normal
0.934,1.04,1.7,1,1,0.91,0,0,Normal
0.955,1.05,1.5,1,1,1.0,0,0,Normal
0.872,1.04,0.2,1,1,0.95,0,0,Normal
0.97,1.0,0.7,1,1,0.94,0,0,Normal
0.982,1.03,1.3,1,1,0.97,0,0,Normal
0.38,3.75,14.8,3,2,0.66,1,1,High_Risk
0.962,1.0,0.2,1,1,0.94,0,0,Normal
0.932,1.01,0.1,1,1,0.92,0,0,Normal
0.931,1.01,1.2,1,1,0.94,0,0,Normal
0.534,4.81,23.6,2,4,0.67,1,1,High_Risk
0.906,0.99,0.4,1,1,0.97,0,0,Normal
0.909,1.0,1.6,1,1,0.98,0,0,Normal
0.867,0.97,1.3,1,1,0.91,0,0,Normal
0.929,0.95,1.7,1,1,1.0,0,0,Normal
0.961,1.03,0.9,1,1,0.91,0,0,Normal
0.864,1.03,0.3,1,1,0.99,0,0,Normal
0.99,1.04,1.2,1,1,0.95,0,0,Normal
0.984,0.97,1.5,1,1,0.98,0,0,Normal
0.389,2.16,23.9,5,2,0.7,1,1,High_Risk
0.909,1.01,1.1,1,1,0.98,0,0,Normal
0.32,4.33,25.4,4,3,0.68,0,1,High_Risk
0.869,1.01,0.5,1,1,1.0,0,0,Normal
0.905,1.01,1.9,1,1,0.94,0,0,Normal
0.974,1.02,0.9,1,1,0.93,0,0,Normal
0.864,1.02,0.7,1,1,1.0,0,0,Normal
0.905,1.05,1.2,1,1,0.97,0,0,Normal
0.866,1.05,1.3,1,1,0.98,0,0,Normal
0.252,3.84,21.7,5,3,0.31,1,1,High_Risk
0.952,0.99,0.6,1,1,1.0,0,0,Normal
0.557,4.91,18.1,3,4,0.32,0,1,High_Risk
0.947,1.05,0.7,1,1,0.92,0,0,Normal
0.27,3.69,15.5,5,3,0.45,1,1,Suspicious
0.988,1.0,0.9,1,1,0.92,0,0,Normal
0.873,0.96,0.6,1,1,0.96,0,0,Normal
0.945,1.03,0.3,1,1,0.92,0,0,Normal
0.959,0.97,1.1,1,1,0.96,0,0,Normal
0.918,1.0,0.5,1,1,0.93,0,0,Normal
0.907,0.96,0.2,1,1,0.95,0,0,Normal
0.958,1.04,0.9,1,1,0.99,0,0,Normal
0.892,0.99,1.9,1,1,0.91,0,0,Normal
0.503,2.12,22.1,2,3,0.4,1,1,Suspicious
0.987,0.99,1.4,1,1,0.97,0,0,Normal
0.954,0.97,1.3,1,1,0.92,0,0,Normal
0.906,1.01,0.9,1,1,1.0,0,0,Normal
0.882,1.03,0.5,1,1,0.95,0,0,Normal
0.923,0.95,1.7,1,1,0.96,0,0,Normal
0.316,2.51,22.9,4,2,0.47,1,1,High_Risk
0.977,1.05,1.5,1,1,0.97,0,0,Normal
0.952,1.0,0.9,1,1,0.91,0,0,Normal
0.952,1.03,0.3,1,1,0.98,0,0,Normal
0.871,1.01,1.5,1,1,0.91,0,0,Normal
0.918,1.02,0.5,1,1,0.99,0,0,Normal
0.946,1.01,0.4,1,1,0.97,0,0,Normal
0.986,1.01,0.6,1,1,0.96,0,0,Normal
0.937,0.99,0.5,1,1,0.92,0,0,Normal
0.54,2.0,33.2,3,2,0.65,1,1,High_Risk
0.92,0.99,1.0,1,1,0.99,0,0,Normal
0.895,1.04,1.8,1,1,0.92,0,0,Normal
0.885,1.0,0.3,1,1,0.96,0,0,Normal
0.862,1.04,1.3,1,1,0.96,0,0,Normal
0.866,0.99,0.9,1,1,0.98,0,0,Normal
0.983,0.98,1.9,1,1,0.91,0,0,Normal
0.94,1.03,1.4,1,1,0.93,0,0,Normal
0.889,1.01,1.3,1,1,0.93,0,0,Normal
0.923,1.03,0.1,1,1,0.99,0,0,Normal
0.354,2.36,16.7,2,4,0.64,1,1,High_Risk
0.928,0.98,1.2,1,1,0.92,0,0,Normal
0.884,0.99,0.6,1,1,0.93,0,0,Normal
0.381,4.71,22.3,5,2,0.64,1,1,High_Risk
0.884,1.0,1.9,1,1,0.92,0,0,Normal
0.556,3.7,14.4,5,4,0.52,0,1,High_Risk
0.853,1.04,1.1,1,1,0.94,0,0,Normal
0.902,0.99,1.4,1,1,0.97,0,0,Normal
0.872,0.99,1.6,1,1,0.93,0,0,Normal
0.93,0.97,0.1,1,1,0.98,0,0,Normal
0.962,0.99,0.5,1,1,0.94,0,0,Normal
0.942,1.03,0.4,1,1,0.92,0,0,Normal
0.856,1.05,1.0,1,1,1.0,0,0,Normal
0.974,0.99,1.3,1,1,0.99,0,0,Normal
0.982,1.03,1.3,1,1,0.96,0,0,Normal
0.966,1.05,1.1,1,1,0.96,0,0,Normal
0.973,0.98,0.8,1,1,0.92,0,0,Normal
0.951,1.0,1.3,1,1,0.93,0,0,Normal
0.863,1.02,0.7,1,1,0.92,0,0,Normal
0.928,0.98,0.2,1,1,0.94,0,0,Normal
0.344,3.17,16.2,3,2,0.48,1,1,High_Risk
0.986,0.97,0.6,1,1,0.91,0,0,Normal
0.267,3.44,10.7,3,4,0.68,1,1,High_Risk
0.909,1.04,1.4,1,1,0.95,0,0,Normal
0.956,0.98,0.5,1,1,0.93,0,0,Normal
0.92,1.04,0.8,1,1,0.9,0,0,Normal
0.941,1.02,1.3,1,1,1.0,0,0,Normal
0.936,0.98,1.8,1,1,0.96,0,0,Normal
0.955,0.97,0.5,1,1,0.93,0,0,Normal
0.865,1.01,0.6,1,1,0.93,0,0,Normal
0.987,1.04,0.6,1,1,0.99,0,0,Normal
0.883,1.04,1.3,1,1,1.0,0,0,Normal
0.974,0.99,0.6,1,1,0.99,0,0,Normal
0.936,0.98,1.8,1,1,0.94,0,0,Normal
0.921,1.05,0.7,1,1,0.93,0,0,Normal
0.958,1.0,0.5,1,1,0.98,0,0,Normal
0.951,0.96,0.8,1,1,0.93,0,0,Normal
0.985,1.01,1.6,1,1,0.92,0,0,Normal
0.861,0.97,1.8,1,1,0.93,0,0,Normal
0.85,1.03,1.5,1,1,0.92,0,0,Normal
0.974,0.96,1.8,1,1,0.98,0,0,Normal
0.89,1.0,1.3,1,1,0.94,0,0,Normal
0.915,0.97,1.0,1,1,0.92,0,0,Normal
0.964,1.01,0.2,1,1,0.95,0,0,Normal
0.908,1.0,0.7,1,1,0.96,0,0,Normal
0.933,1.04,1.8,1,1,0.95,0,0,Normal
0.513,3.31,25.2,5,2,0.56,1,1,Suspicious
0.853,0.99,1.4,1,1,0.94,0,0,Normal
0.446,2.73,12.5,5,2,0.43,1,1,High_Risk
0.919,1.03,0.1,1,1,1.0,0,0,Normal
0.911,1.03,0.7,1,1,0.97,0,0,Normal
0.943,0.96,0.0,1,1,0.96,0,0,Normal
0.93,1.0,0.2,1,1,0.93,0,0,Normal
0.856,1.05,0.3,1,1,0.99,0,0,Normal
0.948,1.04,0.7,1,1,0.99,0,0,Normal
0.949,1.01,1.5,1,1,0.99,0,0,Normal
0.309,2.51,29.6,3,4,0.7,1,1,High_Risk
0.976,0.97,0.4,1,1,0.97,0,0,Normal
0.876,0.95,0.1,1,1,0.95,0,0,Normal
0.929,1.04,1.2,1,1,0.95,0,0,Normal
0.974,1.0,1.2,1,1,0.97,0,0,Normal
0.851,1.02,1.7,1,1,0.98,0,0,Normal
0.883,1.01,0.8,1,1,0.96,0,0,Normal
0.896,1.0,0.1,1,1,0.94,0,0,Normal
0.88,1.04,0.0,1,1,0.97,0,0,Normal
0.986,0.98,0.6,1,1,0.99,0,0,Normal
0.871,0.97,2.0,1,1,0.96,0,0,Normal
0.937,0.96,1.3,1,1,0.92,0,0,Normal
0.866,0.95,0.1,1,1,0.99,0,0,Normal
0.906,0.99,0.7,1,1,0.9,0,0,Normal
0.895,1.01,0.5,1,1,0.99,0,0,Normal
0.922,1.05,1.9,1,1,0.9,0,0,Normal
0.911,0.97,1.8,1,1,1.0,0,0,Normal
0.461,4.73,16.8,2,4,0.45,1,1,Suspicious
0.965,1.03,0.3,1,1,0.94,0,0,Normal
0.332,3.91,19.9,2,3,0.43,1,1,High_Risk
0.911,1.01,0.2,1,1,0.94,0,0,Normal
0.878,1.04,1.8,1,1,0.98,0,0,Normal
0.901,1.0,0.9,1,1,0.93,0,0,Normal
0.565,3.8,32.6,3,3,0.56,0,1,High_Risk
0.549,4.2,25.0,2,4,0.63,0,1,Suspicious
0.867,0.96,0.0,1,1,0.91,0,0,Normal
0.978,1.04,1.4,1,1,0.9,0,0,Normal
0.928,1.01,0.6,1,1,0.93,0,0,Normal
0.892,0.98,1.1,1,1,0.98,0,0,Normal
0.858,0.98,1.1,1,1,0.97,0,0,Normal
0.943,0.99,0.3,1,1,1.0,0,0,Normal
0.958,1.03,1.3,1,1,0.97,0,0,Normal
0.956,0.98,1.6,1,1,0.94,0,0,Normal
0.265,2.52,25.0,3,2,0.36,1,1,Suspicious
0.921,0.96,0.7,1,1,0.93,0,0,Normal
0.95,0.99,0.4,1,1,0.9,0,0,Normal
0.633,4.11,22.1,2,4,0.61,1,1,High_Risk
0.959,1.01,0.4,1,1,0.99,0,0,Normal
0.923,1.04,1.3,1,1,0.98,0,0,Normal
0.918,0.98,1.8,1,1,0.91,0,0,Normal
0.922,1.05,0.4,1,1,0.95,0,0,Normal
0.912,0.96,1.3,1,1,0.96,0,0,Normal
0.895,1.04,0.4,1,1,0.94,0,0,Normal
0.958,0.99,0.8,1,1,0.95,0,0,Normal
0.965,1.0,1.7,1,1,0.92,0,0,Normal
0.924,1.04,1.2,1,1,0.9,0,0,Normal
0.852,0.99,1.6,1,1,0.93,0,0,Normal
0.96,0.99,0.9,1,1,0.91,0,0,Normal
0.929,1.02,0.9,1,1,0.93,0,0,Normal
0.891,0.99,0.5,1,1,0.91,0,0,Normal
0.92,1.0,0.8,1,1,0.98,0,0,Normal
0.958,0.99,1.2,1,1,0.94,0,0,Normal
0.306,2.13,29.0,4,3,0.63,1,1,High_Risk
0.907,0.99,1.7,1,1,0.92,0,0,Normal
0.853,1.04,0.9,1,1,0.99,0,0,Normal
0.977,1.04,1.5,1,1,0.97,0,0,Normal
0.862,0.95,0.3,1,1,0.93,0,0,Normal
0.932,0.96,1.1,1,1,1.0,0,0,Normal
0.429,3.88,13.5,4,2,0.67,1,1,Suspicious
0.927,1.04,1.6,1,1,0.95,0,0,Normal
0.927,1.04,0.0,1,1,0.93,0,0,Normal
0.888,1.05,0.2,1,1,0.96,0,0,Normal
0.974,1.02,0.7,1,1,0.92,0,0,Normal
0.976,0.98,1.8,1,1,0.99,0,0,Normal
0.879,1.03,0.5,1,1,0.92,0,0,Normal
0.963,0.97,2.0,1,1,1.0,0,0,Normal
0.859,1.0,0.1,1,1,0.97,0,0,Normal
0.896,0.95,0.9,1,1,0.95,0,0,Normal
0.876,0.95,1.0,1,1,0.97,0,0,Normal
0.875,0.97,1.1,1,1,0.9,0,0,Normal
0.917,1.02,1.4,1,1,0.95,0,0,Normal
0.94,1.03,0.6,1,1,0.96,0,0,Normal
0.897,1.05,0.4,1,1,0.94,0,0,Normal
0.928,0.99,0.4,1,1,0.95,0,0,Normal
0.855,0.98,1.0,1,1,0.92,0,0,Normal
0.217,1.95,11.3,3,3,0.32,0,1,High_Risk
0.856,1.01,1.7,1,1,0.92,0,0,Normal
0.929,1.0,0.3,1,1,0.91,0,0,Normal
0.959,1.03,0.1,1,1,0.98,0,0,Normal
0.922,1.03,1.0,1,1,0.93,0,0,Normal
0.948,0.99,1.1,1,1,0.95,0,0,Normal
0.913,1.05,0.8,1,1,0.96,0,0,Normal
0.874,0.96,1.9,1,1,0.92,0,0,Normal
0.985,1.0,0.8,1,1,0.97,0,0,Normal
0.948,1.04,0.2,1,1,0.94,0,0,Normal
0.983,0.97,0.1,1,1,0.98,0,0,Normal
0.964,1.05,0.6,1,1,0.98,0,0,Normal
0.87,0.97,0.9,1,1,1.0,0,0,Normal
0.864,0.99,1.0,1,1,0.9,0,0,Normal
0.941,1.02,0.6,1,1,0.9,0,0,Normal
0.893,1.03,1.9,1,1,0.9,0,0,Normal
0.989,0.98,0.5,1,1,0.91,0,0,Normal
0.855,1.0,0.4,1,1,0.91,0,0,Normal
0.863,0.98,1.4,1,1,0.95,0,0,Normal
0.958,1.01,0.8,1,1,1.0,0,0,Normal
0.92,1.03,1.0,1,1,0.92,0,0,Normal
0.898,0.98,0.8,1,1,0.99,0,0,Normal
0.872,1.01,1.6,1,1,0.99,0,0,Normal
0.293,2.39,25.0,3,2,0.39,1,1,High_Risk
0.975,1.03,1.1,1,1,0.99,0,0,Normal
0.855,0.97,1.3,1,1,0.94,0,0,Normal
0.889,0.95,0.3,1,1,0.94,0,0,Normal
0.888,0.97,1.0,1,1,0.9,0,0,Normal
0.858,1.0,1.9,1,1,0.96,0,0,Normal
0.573,3.64,34.7,4,2,0.32,1,1,High_Risk
0.851,0.97,1.3,1,1,0.91,0,0,Normal
0.283,3.65,19.2,4,4,0.49,1,1,High_Risk
0.951,1.01,0.6,1,1,0.98,0,0,Normal
0.911,1.04,0.4,1,1,0.94,0,0,Normal
0.98,1.04,0.7,1,1,0.95,0,0,Normal
0.453,2.69,32.7,3,3,0.42,1,1,High_Risk
0.469,4.32,11.8,3,2,0.42,1,1,High_Risk
0.957,1.0,0.6,1,1,1.0,0,0,Normal
0.32,3.78,27.3,5,3,0.5,1,1,Suspicious
0.855,1.02,1.8,1,1,0.98,0,0,Normal
0.858,1.0,0.6,1,1,0.98,0,0,Normal
0.938,1.01,1.0,1,1,0.99,0,0,Normal
0.94,0.96,1.6,1,1,0.95,0,0,Normal
0.636,2.15,13.0,4,2,0.44,0,1,Suspicious
0.926,0.99,0.1,1,1,0.91,0,0,Normal
0.907,0.96,1.4,1,1,1.0,0,0,Normal
0.879,1.0,1.5,1,1,0.94,0,0,Normal
0.521,3.23,23.9,5,3,0.5,1,1,High_Risk
0.92,0.99,1.6,1,1,0.99,0,0,Normal
0.9,0.96,0.2,1,1,0.92,0,0,Normal
0.87,1.05,0.4,1,1,1.0,0,0,Normal
0.88,1.04,0.8,1,1,0.99,0,0,Normal
0.92,1.01,1.4,1,1,0.98,0,0,Normal
0.946,1.01,1.7,1,1,0.99,0,0,Normal
0.868,1.03,0.7,1,1,0.95,0,0,Normal
0.973,1.04,1.8,1,1,0.94,0,0,Normal
0.963,0.98,1.6,1,1,0.97,0,0,Normal
0.958,1.0,1.3,1,1,0.9,0,0,Normal
0.914,1.05,1.0,1,1,0.93,0,0,Normal
0.553,3.99,25.7,5,4,0.45,0,1,High_Risk
0.872,0.97,2.0,1,1,0.99,0,0,Normal
0.888,0.96,0.1,1,1,0.96,0,0,Normal
0.888,1.01,1.2,1,1,0.93,0,0,Normal
0.939,0.98,1.7,1,1,0.9,0,0,Normal
0.884,1.04,1.5,1,1,0.99,0,0,Normal
0.968,1.01,0.7,1,1,0.92,0,0,Normal
0.876,0.98,0.9,1,1,0.99,0,0,Normal
0.985,1.03,1.3,1,1,0.99,0,0,Normal
0.876,0.98,0.1,1,1,0.92,0,0,Normal
0.904,1.04,0.4,1,1,0.9,0,0,Normal
0.91,1.03,0.7,1,1,0.99,0,0,Normal
0.886,1.04,1.6,1,1,0.98,0,0,Normal
0.852,0.99,1.4,1,1,0.94,0,0,Normal
0.93,1.02,1.3,1,1,0.93,0,0,Normal
0.946,1.03,0.6,1,1,0.97,0,0,Normal
0.985,1.03,1.7,1,1,0.97,0,0,Normal
0.385,4.39,21.2,3,4,0.48,0,1,High_Risk
0.868,0.98,1.4,1,1,0.93,0,0,Normal
0.911,1.0,1.8,1,1,0.91,0,0,Normal
0.879,1.01,0.6,1,1,0.95,0,0,Normal
0.949,0.96,0.5,1,1,0.99,0,0,Normal
0.972,0.98,1.8,1,1,0.99,0,0,Normal
0.878,1.01,0.6,1,1,0.94,0,0,Normal
0.233,3.84,21.6,2,3,0.5,1,1,High_Risk
0.925,1.0,1.2,1,1,0.9,0,0,Normal
0.952,0.96,1.8,1,1,0.95,0,0,Normal
0.885,1.01,0.4,1,1,0.99,0,0,Normal
0.931,1.03,2.0,1,1,0.96,0,0,Normal
0.933,0.97,0.6,1,1,0.94,0,0,Normal
0.897,1.03,1.3,1,1,0.98,0,0,Normal
0.414,4.75,30.7,3,2,0.65,1,1,High_Risk
0.911,1.03,1.7,1,1,0.94,0,0,Normal
0.274,4.9,30.2,3,4,0.41,1,1,High_Risk
0.944,0.97,0.8,1,1,0.96,0,0,Normal
0.954,1.01,0.9,1,1,0.93,0,0,Normal
0.921,0.95,0.7,1,1,0.92,0,0,Normal
0.953,0.98,1.1,1,1,0.98,0,0,Normal
0.863,0.96,1.6,1,1,0.92,0,0,Normal
0.876,0.99,1.4,1,1,0.94,0,0,Normal
0.926,0.96,1.8,1,1,0.94,0,0,Normal
0.982,1.01,1.2,1,1,0.92,0,0,Normal
0.973,1.03,0.9,1,1,0.98,0,0,Normal
0.907,0.97,0.3,1,1,0.94,0,0,Normal
0.407,3.45,20.5,3,2,0.68,1,1,High_Risk
0.919,0.95,0.1,1,1,1.0,0,0,Normal
0.927,1.05,0.5,1,1,0.95,0,0,Normal
0.941,0.97,1.7,1,1,0.92,0,0,Normal
0.874,1.03,2.0,1,1,0.92,0,0,Normal
0.936,0.97,0.1,1,1,0.9,0,0,Normal
0.916,1.02,2.0,1,1,0.9,0,0,Normal
0.935,0.99,0.0,1,1,0.99,0,0,Normal
0.41,4.04,26.4,2,4,0.55,1,1,High_Risk
0.875,0.99,1.8,1,1,0.95,0,0,Normal
0.946,1.03,0.3,1,1,0.96,0,0,Normal
0.916,0.99,1.6,1,1,0.98,0,0,Normal
0.942,1.01,1.0,1,1,0.91,0,0,Normal
0.954,1.0,0.2,1,1,0.96,0,0,Normal
0.976,1.03,0.3,1,1,0.97,0,0,Normal
0.934,1.01,0.6,1,1,0.98,0,0,Normal
0.921,0.98,1.5,1,1,0.99,0,0,Normal
0.974,1.03,0.5,1,1,0.99,0,0,Normal
0.895,0.98,0.3,1,1,0.95,0,0,Normal
0.95,0.98,1.9,1,1,0.96,0,0,Normal
0.951,1.0,1.0,1,1,1.0,0,0,Normal
0.977,0.98,0.8,1,1,0.97,0,0,Normal
0.918,1.0,1.7,1,1,0.94,0,0,Normal
0.89,0.98,1.2,1,1,0.9,0,0,Normal
0.853,1.02,1.5,1,1,0.98,0,0,Normal
0.935,0.98,0.6,1,1,1.0,0,0,Normal
0.882,1.03,1.2,1,1,0.96,0,0,Normal
0.926,1.04,0.1,1,1,0.93,0,0,Normal
0.982,1.01,1.8,1,1,0.96,0,0,Normal
0.51,2.13,27.2,5,4,0.57,1,1,Suspicious
0.97,0.95,1.1,1,1,0.95,0,0,Normal
0.966,1.05,0.4,1,1,0.95,0,0,Normal
0.883,0.95,1.7,1,1,0.94,0,0,Normal
0.922,1.03,0.2,1,1,0.93,0,0,Normal
0.923,1.04,0.5,1,1,0.91,0,0,Normal
0.964,1.02,1.5,1,1,0.97,0,0,Normal
0.903,0.96,0.8,1,1,0.97,0,0,Normal
0.258,4.96,27.2,4,3,0.34,1,1,High_Risk
0.269,4.17,10.3,3,3,0.4,0,1,High_Risk
0.941,1.04,0.2,1,1,1.0,0,0,Normal
0.584,4.34,28.4,5,3,0.66,1,1,Suspicious
0.876,0.97,0.1,1,1,0.91,0,0,Normal
0.928,1.04,1.9,1,1,0.96,0,0,Normal
0.27,1.98,22.4,2,2,0.51,1,1,High_Risk
0.554,2.35,12.9,5,2,0.36,0,1,High_Risk
0.963,1.0,1.2,1,1,0.97,0,0,Normal
0.988,0.96,1.7,1,1,0.95,0,0,Normal
0.906,0.99,0.7,1,1,0.96,0,0,Normal
0.89,1.0,0.5,1,1,0.93,0,0,Normal
0.377,2.5,17.2,3,2,0.59,0,1,Suspicious
0.976,1.02,0.9,1,1,0.94,0,0,Normal
0.945,1.04,1.2,1,1,0.98,0,0,Normal
0.974,0.96,1.1,1,1,0.94,0,0,Normal
0.902,1.03,1.0,1,1,0.94,0,0,Normal
0.261,4.75,13.3,4,4,0.65,1,1,High_Risk
0.876,1.03,0.2,1,1,0.9,0,0,Normal
0.933,0.97,1.5,1,1,0.93,0,0,Normal
0.951,0.98,1.7,1,1,0.93,0,0,Normal
0.895,1.02,0.4,1,1,0.94,0,0,Normal
0.904,1.04,1.5,1,1,0.97,0,0,Normal
0.979,0.97,0.3,1,1,0.99,0,0,Normal
0.926,1.0,0.8,1,1,0.98,0,0,Normal
0.915,0.96,0.8,1,1,0.93,0,0,Normal
0.863,1.02,0.3,1,1,1.0,0,0,Normal
0.874,0.95,1.3,1,1,0.97,0,0,Normal
0.851,0.96,2.0,1,1,0.91,0,0,Normal
0.874,0.99,0.6,1,1,0.99,0,0,Normal
0.877,0.99,0.2,1,1,0.9,0,0,Normal
0.919,0.95,1.4,1,1,0.97,0,0,Normal
0.96,1.05,0.9,1,1,0.94,0,0,Normal
0.936,1.03,1.0,1,1,0.97,0,0,Normal
0.978,0.99,0.6,1,1,1.0,0,0,Normal
0.883,1.0,0.8,1,1,0.9,0,0,Normal
0.858,0.99,0.3,1,1,1.0,0,0,Normal
0.931,0.97,1.2,1,1,0.94,0,0,Normal
0.928,1.01,1.7,1,1,0.95,0,0,Normal
0.934,1.05,0.1,1,1,0.92,0,0,Normal
0.925,1.0,0.6,1,1,0.93,0,0,Normal
0.907,0.98,0.3,1,1,0.96,0,0,Normal
0.298,1.96,28.4,2,4,0.48,1,1,Suspicious
0.362,4.83,31.7,4,4,0.61,1,1,Suspicious
0.968,0.98,1.0,1,1,0.93,0,0,Normal
0.896,1.0,1.9,1,1,0.99,0,0,Normal
0.23,3.67,29.4,3,4,0.41,1,1,High_Risk
0.889,1.0,1.5,1,1,0.95,0,0,Normal
0.646,4.7,17.6,3,4,0.38,1,1,High_Risk
0.938,0.95,1.1,1,1,0.96,0,0,Normal
0.873,0.99,1.5,1,1,0.96,0,0,Normal
0.851,1.03,0.2,1,1,0.99,0,0,Normal
0.914,0.99,0.9,1,1,0.97,0,0,Normal
0.853,1.05,0.5,1,1,0.91,0,0,Normal
0.951,0.98,1.4,1,1,0.97,0,0,Normal
0.939,1.04,0.1,1,1,0.95,0,0,Normal
0.863,0.97,1.4,1,1,0.98,0,0,Normal
0.851,1.03,0.2,1,1,0.99,0,0,Normal
0.985,1.02,1.7,1,1,0.92,0,0,Normal
0.961,1.01,1.6,1,1,0.94,0,0,Normal
0.644,2.05,31.2,5,3,0.59,1,1,High_Risk
0.897,1.04,1.3,1,1,0.94,0,0,Normal
0.901,1.02,1.8,1,1,0.92,0,0,Normal
0.355,4.34,14.9,3,2,0.64,1,1,High_Risk
0.882,0.98,0.6,1,1,0.92,0,0,Normal
0.945,1.0,1.8,1,1,0.99,0,0,Normal
0.919,1.05,0.3,1,1,0.92,0,0,Normal
0.293,3.84,18.7,2,3,0.37,1,1,Suspicious
0.86,1.03,0.9,1,1,0.98,0,0,Normal
0.952,1.0,0.7,1,1,0.96,0,0,Normal
0.984,1.01,0.0,1,1,0.92,0,0,Normal
0.529,4.76,32.0,3,3,0.66,1,1,High_Risk
0.907,1.03,0.2,1,1,0.97,0,0,Normal
0.942,0.96,0.7,1,1,0.95,0,0,Normal
0.379,4.97,15.6,4,3,0.69,1,1,High_Risk
0.878,1.04,0.9,1,1,0.93,0,0,Normal
0.857,0.98,1.7,1,1,0.96,0,0,Normal
0.886,1.04,1.6,1,1,0.94,0,0,Normal
0.865,1.01,1.8,1,1,0.97,0,0,Normal
0.932,0.98,0.2,1,1,0.92,0,0,Normal
0.91,0.96,0.9,1,1,0.94,0,0,Normal
0.934,1.02,0.5,1,1,0.97,0,0,Normal
0.97,0.96,0.6,1,1,0.98,0,0,Normal
0.979,0.96,0.4,1,1,0.99,0,0,Normal
0.927,0.99,0.2,1,1,0.94,0,0,Normal
0.336,4.99,32.4,2,4,0.42,1,1,Suspicious
0.944,1.05,1.9,1,1,0.91,0,0,Normal
0.942,1.0,1.2,1,1,0.93,0,0,Normal
0.891,0.99,1.8,1,1,0.93,0,0,Normal
0.863,1.0,0.5,1,1,0.96,0,0,Normal
0.888,0.99,1.6,1,1,0.93,0,0,Normal
0.885,0.98,1.0,1,1,0.99,0,0,Normal
0.891,0.96,1.1,1,1,0.93,0,0,Normal
0.608,4.86,34.5,4,3,0.61,1,1,Suspicious
0.861,1.02,1.4,1,1,0.92,0,0,Normal
0.984,0.98,1.7,1,1,0.91,0,0,Normal
0.893,1.02,1.8,1,1,1.0,0,0,Normal
0.498,1.92,22.9,3,4,0.62,1,1,High_Risk
0.97,0.99,1.4,1,1,0.96,0,0,Normal
0.864,1.0,1.0,1,1,0.97,0,0,Normal
0.928,0.97,1.4,1,1,0.93,0,0,Normal
0.947,1.01,1.2,1,1,0.96,0,0,Normal
0.865,0.96,0.4,1,1,0.97,0,0,Normal
0.934,1.04,0.8,1,1,0.99,0,0,Normal
0.865,0.95,1.6,1,1,0.95,0,0,Normal
0.944,1.02,0.0,1,1,0.93,0,0,Normal
0.904,0.96,1.0,1,1,0.92,0,0,Normal
0.907,1.03,0.1,1,1,0.97,0,0,Normal
0.446,3.14,19.2,4,2,0.32,0,1,High_Risk
0.593,3.8,26.2,2,2,0.31,1,1,High_Risk
0.908,0.99,1.8,1,1,0.91,0,0,Normal
0.905,1.02,1.2,1,1,0.97,0,0,Normal
0.965,0.99,0.1,1,1,0.95,0,0,Normal
0.987,0.98,0.2,1,1,0.91,0,0,Normal
0.388,2.23,32.9,3,2,0.65,0,1,High_Risk
0.925,1.04,1.1,1,1,0.96,0,0,Normal
0.952,0.97,0.1,1,1,0.92,0,0,Normal
0.915,1.05,0.7,1,1,0.98,0,0,Normal
0.88,0.97,1.5,1,1,0.93,0,0,Normal
0.937,0.98,0.5,1,1,0.97,0,0,Normal
0.911,0.98,1.8,1,1,0.92,0,0,Normal
0.922,0.96,1.6,1,1,0.95,0,0,Normal
0.962,0.96,0.3,1,1,0.93,0,0,Normal
0.923,0.99,0.9,1,1,0.97,0,0,Normal
0.891,1.05,1.6,1,1,0.93,0,0,Normal
0.514,3.21,27.4,3,4,0.46,1,1,Suspicious
0.247,1.89,11.6,2,4,0.48,0,1,High_Risk
0.937,0.99,0.7,1,1,0.96,0,0,Normal
0.88,1.03,1.5,1,1,0.91,0,0,Normal
0.977,0.95,1.5,1,1,0.96,0,0,Normal
0.949,1.05,1.5,1,1,0.91,0,0,Normal
0.944,1.05,0.4,1,1,0.95,0,0,Normal
0.925,0.96,0.6,1,1,0.95,0,0,Normal
0.55,2.43,15.5,5,2,0.57,1,1,High_Risk
0.542,3.28,22.6,4,4,0.5,0,1,High_Risk
0.966,0.97,1.0,1,1,0.93,0,0,Normal
0.919,1.02,1.6,1,1,0.94,0,0,Normal
0.987,0.99,1.7,1,1,0.92,0,0,Normal
0.948,0.95,0.6,1,1,0.98,0,0,Normal
0.965,1.05,1.2,1,1,0.98,0,0,Normal
0.345,2.87,25.8,3,3,0.51,0,1,High_Risk
0.882,0.97,1.8,1,1,1.0,0,0,Normal
0.989,1.02,1.3,1,1,0.95,0,0,Normal
0.92,0.98,0.8,1,1,0.97,0,0,Normal
0.947,0.97,0.6,1,1,0.97,0,0,Normal
0.967,1.01,1.5,1,1,0.92,0,0,Normal
0.365,3.54,28.7,3,3,0.45,1,1,Suspicious
0.891,1.03,1.7,1,1,0.98,0,0,Normal
0.923,0.99,0.6,1,1,0.96,0,0,Normal
0.854,0.98,1.1,1,1,0.97,0,0,Normal
